,國文檢定_code,英文檢定_code,數學檢定_code,社會檢定_code,自然檢定_code,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,學校名稱_code,學校名稱_encoded,學系名稱_trim,學系代碼,國文採計,英文採計,數學採計,社會採計,自然採計,自設科目組合_code,自設科目組合倍率,unitier,預定甄試人數,甄試費用,口試佔比,書審佔比,cluster
193,0,50,0,0,50,-3.4011973816621555,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,55,臺北醫學大學,高齡健康管理學系,109122,0.0,0.0,0.0,0.0,0.0,24,0.0,1,84,1200,0.4,0.1,1
244,0,50,50,0,50,-3.4011973816621555,-0.6989700043360189,-0.6989700043360189,-3.4011973816621555,-0.6989700043360189,55,臺北醫學大學,生物醫學工程學系,109152,3.0,4.5,3.0,0.0,4.5,4,3.0,1,66,1200,0.3,0.3,1
24,50,50,50,0,50,-1.0,-0.6989700043360189,-0.8450980400142568,-3.4011973816621555,-0.47712125471966244,55,臺北醫學大學,牙醫學系,109032,0.0,0.0,0.0,0.0,0.0,24,0.0,1,165,1300,0.2,0.1,1
155,50,50,0,0,50,-0.47712125471966244,-0.9030899869919435,-3.4011973816621555,-3.4011973816621555,-0.9030899869919435,55,臺北醫學大學,口腔衛生學系,109142,0.0,0.0,0.0,0.0,0.0,24,0.0,1,66,1200,0.5,0.1,1
174,50,50,0,0,50,-0.47712125471966244,-0.9030899869919435,-3.4011973816621555,-3.4011973816621555,-0.9030899869919435,55,臺北醫學大學,牙體技術學系,109132,0.0,0.0,0.0,0.0,0.0,24,0.0,1,57,1200,0.3,0.1,1
306,50,75,50,0,75,-3.4011973816621555,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-0.6989700043360189,55,臺北醫學大學,牙醫學系(展翅B組),109182,3.0,3.0,3.0,0.0,3.0,4,3.0,1,3,1200,0.4,0.3,1
1677,12,0,0,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,56,康寧大學,嬰幼兒保育學系(台北校區),112012,6.0,3.0,3.0,6.0,0.0,1,3.0,2,45,500,0.4,0.4,7
1761,12,0,0,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,56,康寧大學,長期照護學系(台北校區),112022,6.0,3.0,3.0,6.0,0.0,1,3.0,1,54,500,0.4,0.4,7
1790,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,傳播學系(流行音樂傳播組),130052,0.0,0.0,0.0,0.0,0.0,24,0.0,1,66,1000,0.5,0.3,5
1467,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,57,佛光大學,公共事務學系(國際與兩岸事務組),130162,0.0,0.0,0.0,0.0,0.0,24,0.0,2,72,1000,0.6,0.3,2
1643,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,57,佛光大學,未來與樂活產業學系,130232,0.0,0.0,0.0,0.0,0.0,24,0.0,3,90,1000,0.6,0.3,2
1774,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.5440680443502757,-3.4011973816621555,57,佛光大學,資訊應用學系(資訊系統與智慧應用組),130062,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,1000,0.5,0.5,2
1828,12,0,0,0,0,-0.5440680443502757,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,資訊應用學系(網路與多媒體組),130072,0.0,0.0,0.0,0.0,0.0,24,0.0,1,46,1000,0.5,0.5,5
1870,0,0,0,0,0,-0.6532125137753437,-3.4011973816621555,-3.4011973816621555,-1.0,-3.4011973816621555,57,佛光大學,產品與媒體設計學系(產品設計組),130262,0.0,0.0,0.0,0.0,0.0,24,0.0,2,135,1000,0.7,0.3,2
1871,12,0,0,0,0,-0.5440680443502757,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,資訊應用學系(數位遊戲開發組),130092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,46,1000,0.5,0.5,5
1947,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.5440680443502757,-3.4011973816621555,57,佛光大學,資訊應用學系(動畫與數位內容組),130082,0.0,0.0,0.0,0.0,0.0,24,0.0,1,46,1000,0.5,0.5,2
1960,12,0,0,0,0,-0.6020599913279624,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,文化資產與創意學系(文化創意組),130012,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,1000,0.5,0.5,5
2090,0,0,0,0,0,-0.6532125137753437,-3.4011973816621555,-3.4011973816621555,-1.0,-3.4011973816621555,57,佛光大學,產品與媒體設計學系(媒體設計組),130272,0.0,0.0,0.0,0.0,0.0,24,0.0,1,131,1000,0.7,0.3,2
1561,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,57,佛光大學,應用經濟學系(國際商務組),130222,0.0,0.0,0.0,0.0,0.0,24,0.0,3,54,1000,0.6,0.4,2
1601,0,12,0,0,0,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,外國語文學系,130132,0.0,0.0,0.0,0.0,0.0,24,0.0,3,123,1000,0.5,0.3,4
1883,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,57,佛光大學,應用經濟學系(財務金融組),130212,0.0,0.0,0.0,0.0,0.0,24,0.0,2,66,1000,0.6,0.4,2
1618,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,心理學系,130152,3.0,3.0,3.0,0.0,0.0,5,3.0,3,114,600,0.0,0.5,7
1749,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,中國文學與應用學系,130102,0.0,0.0,0.0,0.0,0.0,24,0.0,1,90,1000,0.7,0.3,5
1877,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,社會學暨社會工作學系,130142,0.0,0.0,0.0,0.0,0.0,24,0.0,2,126,1000,0.6,0.3,5
1505,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,57,佛光大學,文化資產與創意學系(文化觀光組),130022,0.0,0.0,0.0,0.0,0.0,24,0.0,3,51,1000,0.5,0.5,2
1718,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,公共事務學系(行政管理組),130172,0.0,0.0,0.0,0.0,0.0,24,0.0,2,69,1000,0.6,0.3,5
1831,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,管理學系(經營管理組),130182,0.0,0.0,0.0,0.0,0.0,24,0.0,1,45,1000,0.6,0.3,5
1879,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,57,佛光大學,管理學系(休閒事業管理組),130202,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,1000,0.6,0.3,2
1888,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,管理學系(行銷與創業組),130192,0.0,0.0,0.0,0.0,0.0,24,0.0,2,45,1000,0.6,0.3,5
1975,12,0,0,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,管理學系(青年儲蓄帳戶組),130252,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,1000,0.4,0.6,7
1739,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,57,佛光大學,歷史學系(A組),130112,0.0,0.0,0.0,0.0,0.0,24,0.0,3,45,1000,0.7,0.3,2
1912,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,57,佛光大學,傳播學系(廣告公關組),130042,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,1000,0.5,0.3,2
1951,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,歷史學系(B組),130122,0.0,0.0,0.0,0.0,0.0,13,3.0,1,45,1000,0.7,0.3,7
1979,0,12,0,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,外國語文學系(青年儲蓄帳戶組),130242,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,1000,0.4,0.6,7
2101,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,57,佛光大學,傳播學系(數位媒體組),130032,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,1000,0.5,0.3,5
550,0,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.5440680443502757,-3.4011973816621555,58,亞洲大學,室內設計學系智慧空間組,134492,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,950,0.5,0.2,2
557,12,12,0,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,視光學系,134132,3.0,3.0,0.0,0.0,0.0,9,3.0,2,204,950,0.4,0.2,7
560,0,12,0,0,25,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,護理學系臨床照護組,134112,0.0,3.0,0.0,0.0,3.0,19,3.0,2,99,950,0.45,0.2,7
561,12,0,0,0,12,-0.8450980400142568,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.6989700043360189,58,亞洲大學,食品營養與保健生技學系食品營養組,134032,3.0,0.0,0.0,0.0,6.0,23,3.0,1,81,950,0.5,0.2,1
599,0,0,0,0,25,-1.0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.9030899869919435,58,亞洲大學,醫學檢驗暨生物技術學系醫事檢驗組,134052,3.0,6.0,0.0,0.0,6.0,16,3.0,1,51,950,0.5,0.2,1
627,0,12,0,12,0,-3.4011973816621555,-0.9030899869919435,-3.4011973816621555,-0.9030899869919435,-3.4011973816621555,58,亞洲大學,室內設計學系商業空間組,134452,0.0,3.5,0.0,3.5,0.0,14,3.5,1,49,950,0.5,0.2,2
684,12,0,0,12,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,58,亞洲大學,創意商品設計學系,134422,0.0,0.0,0.0,0.0,0.0,24,0.0,3,147,950,0.5,0.2,2
848,0,12,0,12,0,-3.4011973816621555,-0.9030899869919435,-3.4011973816621555,-0.9030899869919435,-3.4011973816621555,58,亞洲大學,室內設計學系住宅空間組,134462,0.0,3.5,0.0,3.5,0.0,14,3.5,2,46,950,0.5,0.2,2
857,12,12,0,0,0,-0.9030899869919435,-0.7781512503836436,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,時尚設計學系時尚服裝設計組,134432,3.0,3.0,0.0,0.0,0.0,9,3.0,2,87,950,0.45,0.25,3
868,0,12,12,0,12,-3.4011973816621555,-0.47712125471966244,-0.6989700043360189,-3.4011973816621555,-0.47712125471966244,58,亞洲大學,物理治療學系,134162,0.0,0.0,0.0,0.0,0.0,24,0.0,3,102,950,0.5,0.2,1
1006,12,0,0,12,0,-0.9030899869919435,-3.4011973816621555,-3.4011973816621555,-0.7781512503836436,-3.4011973816621555,58,亞洲大學,時尚設計學系服飾創意設計組,134442,3.0,0.0,0.0,3.0,0.0,13,3.0,3,78,950,0.45,0.25,2
1058,12,12,0,0,12,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,職能治療學系,134152,0.0,0.0,0.0,0.0,0.0,24,0.0,2,102,950,0.4,0.2,4
1281,12,12,0,0,0,-0.8450980400142568,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,食品營養與保健生技學系保健化妝品組,134042,3.0,6.0,0.0,0.0,0.0,9,3.0,2,78,950,0.5,0.2,3
1329,12,12,0,0,12,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,護理學系高齡長期照護組,134122,3.0,3.0,0.0,0.0,3.0,16,3.0,2,60,950,0.45,0.2,7
1354,0,0,0,0,25,-1.0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.9030899869919435,58,亞洲大學,醫學檢驗暨生物技術學系生物技術組,134062,6.0,3.0,0.0,0.0,6.0,16,3.0,2,48,950,0.5,0.2,1
1399,0,25,12,0,25,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,護理學系國際護理組,134102,0.0,3.0,3.0,0.0,3.0,6,3.0,2,45,950,0.45,0.2,7
871,12,12,0,0,0,-0.47712125471966244,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,數位媒體設計學系數位遊戲設計組,134402,0.0,0.0,0.0,0.0,0.0,24,0.0,3,81,950,0.4,0.2,3
976,12,0,0,12,0,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,社會工作學系醫務社工與長期照顧雙專業組,134362,3.0,0.0,0.0,3.0,0.0,13,3.0,2,93,950,0.5,0.25,5
1285,12,12,0,0,0,-0.47712125471966244,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,數位媒體設計學系數位動畫設計組,134392,0.0,0.0,0.0,0.0,0.0,24,0.0,2,78,950,0.4,0.2,3
748,12,0,0,12,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,58,亞洲大學,財經法律學系財經法律組,134322,0.0,0.0,0.0,0.0,0.0,24,0.0,2,90,950,0.45,0.25,2
480,0,0,0,0,25,-3.4011973816621555,-1.1760912590556813,-3.4011973816621555,-3.4011973816621555,-1.1139433523068367,58,亞洲大學,心理學系心理師研修組,134072,0.0,7.0,0.0,0.0,7.0,19,7.0,1,49,950,0.5,0.2,1
659,12,0,12,0,0,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,社會工作學系社工心理雙專業組,134352,3.0,0.0,3.0,0.0,0.0,15,3.0,3,93,950,0.5,0.25,5
721,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,會計與資訊學系智慧稽核組,134522,0.0,0.0,0.0,0.0,0.0,24,0.0,2,45,950,0.5,0.2,5
756,12,0,0,0,0,-0.5440680443502757,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,會計與資訊學系會計稅務組,134282,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,950,0.5,0.2,5
1050,0,12,0,0,0,-1.0,-0.8450980400142568,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,心理學系諮商與臨床心理組,134082,3.0,3.0,0.0,0.0,0.0,9,3.0,2,111,950,0.5,0.2,3
1259,0,0,0,12,0,-3.4011973816621555,-1.0,-3.4011973816621555,-0.8450980400142568,-3.4011973816621555,58,亞洲大學,心理學系工商與社會心理組,134092,0.0,3.0,0.0,3.0,0.0,14,3.0,2,96,950,0.5,0.2,2
439,12,12,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,財務金融學系投資理財組,134292,3.0,3.0,0.0,3.0,0.0,7,3.0,2,87,950,0.4,0.2,7
578,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,58,亞洲大學,休閒與遊憩管理學系旅遊事業管理組,134272,0.0,0.0,0.0,0.0,0.0,24,0.0,1,75,950,0.5,0.2,2
781,12,12,0,0,0,-0.47712125471966244,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,經營管理學系行銷管理組,134242,0.0,0.0,0.0,0.0,0.0,24,0.0,1,66,950,0.4,0.2,3
796,12,12,12,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,健康產業管理學系健康產業管理組,134012,3.0,3.0,3.0,0.0,0.0,5,3.0,1,102,950,0.4,0.2,7
823,12,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,行動商務與多媒體應用學系行動商務組,134202,6.0,0.0,0.0,3.0,0.0,13,3.0,2,93,950,0.5,0.2,7
968,12,12,12,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,健康產業管理學系醫療機構管理組,134022,3.0,3.0,3.0,0.0,0.0,5,3.0,3,102,950,0.4,0.2,7
1011,12,12,0,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,經營管理學系企業創新管理組(青年儲蓄帳戶組),134472,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,950,0.4,0.6,7
1028,12,12,0,0,0,-0.47712125471966244,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,經營管理學系國際企業管理組,134252,0.0,0.0,0.0,0.0,0.0,24,0.0,2,66,950,0.4,0.2,3
1100,12,0,0,12,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,58,亞洲大學,財經法律學系科技法律組,134312,0.0,0.0,0.0,0.0,0.0,24,0.0,2,90,950,0.45,0.25,2
1116,12,0,0,0,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,58,亞洲大學,休閒與遊憩管理學系餐旅事業管理組,134262,0.0,0.0,0.0,0.0,0.0,24,0.0,2,75,950,0.5,0.2,2
1144,12,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,行動商務與多媒體應用學系多媒體應用組,134192,6.0,0.0,0.0,3.0,0.0,13,3.0,2,90,950,0.5,0.2,7
1355,12,12,0,0,0,-0.47712125471966244,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,經營管理學系企業創新管理組,134232,0.0,0.0,0.0,0.0,0.0,24,0.0,2,63,950,0.4,0.2,3
1410,12,12,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,財務金融學系金融科技組,134302,3.0,3.0,0.0,3.0,0.0,7,3.0,2,96,950,0.4,0.2,7
459,12,12,0,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,外國語文學系語文應用組,134342,3.0,3.0,0.0,0.0,0.0,9,3.0,2,48,950,0.4,0.2,7
759,12,12,0,0,0,-0.7781512503836436,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,視覺傳達設計學系,134412,3.0,3.0,0.0,0.0,0.0,9,3.0,1,171,950,0.5,0.2,5
794,0,12,0,0,12,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,58,亞洲大學,聽力暨語言治療學系,134142,0.0,0.0,0.0,0.0,0.0,24,0.0,1,102,950,0.4,0.2,1
880,12,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,資訊傳播學系新媒體傳播內容組,134222,3.0,0.0,0.0,3.0,0.0,13,3.0,3,72,950,0.4,0.2,7
931,12,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,58,亞洲大學,幼兒教育學系文教產業組,134372,0.0,0.0,0.0,0.0,0.0,24,0.0,3,72,950,0.5,0.2,2
1090,12,0,0,12,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,58,亞洲大學,幼兒教育學系幼教師資組,134382,0.0,0.0,0.0,0.0,0.0,24,0.0,2,90,950,0.5,0.2,2
1188,12,0,0,12,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,資訊傳播學系智慧傳播應用組,134212,3.0,0.0,0.0,3.0,0.0,13,3.0,2,69,950,0.4,0.2,7
1292,12,12,0,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,外國語文學系語文專業組,134332,3.5,3.5,0.0,0.0,0.0,9,3.5,2,46,950,0.4,0.2,7
843,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,生物資訊與醫學工程學系生醫資訊組,134502,4.0,0.0,4.0,0.0,4.0,23,4.0,2,48,950,0.5,0.2,7
905,12,0,0,0,12,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,58,亞洲大學,資訊工程學系智慧電子組,134482,0.0,0.0,0.0,0.0,0.0,24,0.0,3,63,950,0.3,0.2,1
958,12,0,0,12,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,58,亞洲大學,資訊工程學系人工智慧組,134172,0.0,0.0,0.0,0.0,0.0,24,0.0,3,66,950,0.4,0.2,2
1170,0,0,12,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,58,亞洲大學,生物資訊與醫學工程學系醫學工程組,134512,4.0,0.0,4.0,0.0,4.0,23,4.0,2,48,950,0.5,0.2,7
1258,12,0,0,12,0,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,58,亞洲大學,資訊工程學系數位內容與遊戲設計組,134182,0.0,0.0,0.0,0.0,0.0,24,0.0,2,66,950,0.4,0.2,2
881,0,0,0,0,50,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,59,國立宜蘭大學,食品科學系,150092,0.0,0.0,0.0,0.0,0.0,24,0.0,3,60,1000,0.25,0.25,1
822,25,50,0,0,0,-3.4011973816621555,-0.6020599913279624,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,59,國立宜蘭大學,休閒產業與健康促進學系,150032,5.0,10.0,0.0,5.0,0.0,7,5.0,2,48,1000,0.3,0.3,4
495,0,0,0,0,25,-3.4011973816621555,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-0.6020599913279624,59,國立宜蘭大學,生物技術與動物科學系,150102,3.0,4.5,3.0,0.0,6.0,4,3.0,1,96,1000,0.25,0.3,1
873,0,0,0,0,50,-0.6020599913279624,-0.6989700043360189,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,59,國立宜蘭大學,園藝學系,150122,0.0,0.0,0.0,0.0,0.0,24,0.0,3,54,1000,0.25,0.25,1
1383,0,0,0,0,50,-0.7781512503836436,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.5440680443502757,59,國立宜蘭大學,森林暨自然資源學系,150112,0.0,0.0,0.0,0.0,0.0,24,0.0,2,46,1000,0.3,0.3,1
1110,0,50,0,0,0,-3.4011973816621555,-0.47712125471966244,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,59,國立宜蘭大學,應用經濟與管理學系,150022,0.0,0.0,0.0,0.0,0.0,24,0.0,2,78,1000,0.4,0.3,4
1171,0,50,0,0,0,-0.6989700043360189,-0.6532125137753437,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,59,國立宜蘭大學,外國語文學系,150012,0.0,0.0,0.0,0.0,0.0,24,0.0,2,45,1000,0.4,0.2,3
910,0,0,50,0,50,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,59,國立宜蘭大學,化學工程與材料工程學系,150062,3.0,4.5,4.5,0.0,6.0,12,3.0,3,102,1000,0.2,0.3,7
1336,0,0,0,0,25,-3.4011973816621555,-3.4011973816621555,-0.47712125471966244,-3.4011973816621555,-0.47712125471966244,59,國立宜蘭大學,土木工程學系,150042,0.0,0.0,0.0,0.0,0.0,24,0.0,2,84,1000,0.3,0.5,1
387,0,0,25,0,25,-3.4011973816621555,-0.6989700043360189,-0.47712125471966244,-3.4011973816621555,-0.6020599913279624,59,國立宜蘭大學,環境工程學系,150072,0.0,0.0,0.0,0.0,0.0,24,0.0,1,54,1000,0.2,0.5,1
642,0,0,50,0,0,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,59,國立宜蘭大學,生物機電工程學系,150082,3.0,3.0,6.0,0.0,0.0,6,3.0,1,54,1000,0.5,0.2,7
726,0,0,0,0,25,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555,-0.6989700043360189,59,國立宜蘭大學,機械與機電工程學系,150052,3.0,3.0,3.0,0.0,4.5,5,3.0,2,54,1000,0.4,0.3,1
746,0,0,50,0,0,-3.4011973816621555,-0.47712125471966244,-0.47712125471966244,-3.4011973816621555,-3.4011973816621555,59,國立宜蘭大學,資訊工程學系,150152,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,1000,0.3,0.3,4
