,國文檢定_code,英文檢定_code,數學檢定_code,社會檢定_code,自然檢定_code,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,tsnepos1,tsnepos2,學校名稱_code,學校名稱_encoded,學系名稱_trim,學系代碼,國文採計,英文採計,數學採計,社會採計,自然採計,自設科目組合_code,自設科目組合倍率,unitier,預定甄試人數,甄試費用,口試佔比,書審佔比,cluster
963,12,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-13.735291,-7.109249,40,銘傳大學,企業管理學系（青年儲蓄帳戶組．臺北）,046632,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,900,0.4,0.6,7
1055,0,0,0,25,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-20.835966,-5.995627,40,銘傳大學,諮商與工商心理學系（桃園）,046422,3.0,6.0,3.0,6.0,0.0,1,3.0,2,108,900,0.25,0.25,7
1262,25,25,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-42.061073,-1.2893257,40,銘傳大學,華語文教學學系創新教學組（桃園）,046302,0.0,0.0,0.0,0.0,0.0,24,0.0,2,114,900,0.25,0.25,5
1297,0,0,12,0,0,3.0,3.0,3.0,29.999999999999996,29.999999999999996,26.260872,19.959057,40,銘傳大學,會計學系會計審計組（臺北）,046042,0.0,0.0,0.0,0.0,0.0,24,0.0,2,195,900,0.4,0.2,4
1312,25,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-43.585995,1.7301978,40,銘傳大學,應用中國文學系文創組（桃園）,046252,0.0,0.0,0.0,0.0,0.0,24,0.0,2,111,900,0.3,0.2,5
394,0,0,0,12,0,3.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-31.987385,28.251001,40,銘傳大學,休閒遊憩管理學系（桃園）,046382,0.0,0.0,0.0,0.0,0.0,24,0.0,1,102,900,0.5,0.2,2
417,0,50,0,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,1.6886268,23.851473,40,銘傳大學,國際企業與貿易學士學位學程（全英語授課．臺北）,046192,0.0,0.0,0.0,0.0,0.0,24,0.0,1,108,900,0.4,0.3,3
429,25,25,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-42.06179,-1.2893438,40,銘傳大學,財金法律學系（臺北）,046182,0.0,0.0,0.0,0.0,0.0,24,0.0,1,90,900,0.3,0.2,5
456,12,12,12,12,0,5.000000000000001,3.0,3.0,3.0,29.999999999999996,-22.785496,32.493496,40,銘傳大學,國際企業學系外貿行銷管理組（臺北）,046112,0.0,0.0,0.0,0.0,0.0,24,0.0,2,141,900,0.3,0.2,2
473,12,0,0,12,0,3.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-32.816925,27.72048,40,銘傳大學,金融科技應用學士學位學程（桃園）,046472,0.0,0.0,0.0,0.0,0.0,24,0.0,2,99,900,0.5,0.2,2
497,0,25,0,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,6.06202,27.324314,40,銘傳大學,新聞與大眾傳播學士學位學程（全英語授課．臺北）,046202,0.0,0.0,0.0,0.0,0.0,24,0.0,1,45,900,0.5,0.25,3
504,0,0,0,12,0,3.0,3.0,29.999999999999996,3.0,29.999999999999996,-18.881716,32.85912,40,銘傳大學,觀光事業學系（桃園）,046372,0.0,0.0,0.0,0.0,0.0,24,0.0,2,120,900,0.4,0.3,2
534,12,12,0,0,0,3.0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,7.2325916,45.691116,40,銘傳大學,資訊科技應用與管理學士學位學程（全英語授課．桃園）,046232,0.0,0.0,0.0,0.0,0.0,24,0.0,2,45,900,0.4,0.2,3
605,12,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-13.729466,-7.7302647,40,銘傳大學,風險管理與保險學系（青年儲蓄帳戶組．臺北）,046642,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,900,0.4,0.6,7
696,0,25,0,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,6.9357452,27.18407,40,銘傳大學,應用英語學系英語商務與觀光組（桃園）,046272,0.0,4.0,0.0,0.0,0.0,7,4.0,2,228,900,0.3,0.2,3
724,12,12,12,12,0,5.000000000000001,3.0,29.999999999999996,3.0,29.999999999999996,-18.884304,33.48175,40,銘傳大學,國際企業學系全球運籌營運組（臺北）,046122,0.0,0.0,0.0,0.0,0.0,24,0.0,2,102,900,0.3,0.2,2
747,12,0,12,0,0,3.0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,-5.550893,-50.545277,40,銘傳大學,資訊管理學系巨量資料管理組（桃園）,046492,0.0,0.0,0.0,0.0,0.0,24,0.0,2,105,900,0.4,0.2,6
802,12,12,0,0,0,3.0,29.999999999999996,3.0,3.0,29.999999999999996,-30.012804,31.059721,40,銘傳大學,企業管理學系數位經營組（臺北）,046032,0.0,0.0,0.0,0.0,0.0,24,0.0,1,129,900,0.0,0.6,2
819,12,12,0,0,0,3.0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,7.0757895,45.99943,40,銘傳大學,資訊管理學系雲端技術管理組（桃園）,046482,0.0,0.0,0.0,0.0,0.0,24,0.0,2,102,900,0.4,0.2,3
836,12,0,0,0,0,6.0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,6.7841496,43.691544,40,銘傳大學,財務金融學系國際金融管理組（臺北）,046062,0.0,0.0,0.0,0.0,0.0,24,0.0,2,96,900,0.15,0.45,3
859,12,12,12,12,0,5.000000000000001,3.0,3.0,3.0,29.999999999999996,-22.785496,32.493496,40,銘傳大學,國際企業學系跨境電商經營組（臺北）,046102,0.0,0.0,0.0,0.0,0.0,24,0.0,2,117,900,0.3,0.2,2
891,0,0,0,12,0,3.0,3.0,29.999999999999996,3.0,29.999999999999996,-18.881716,32.85912,40,銘傳大學,餐旅管理學系（桃園）,046392,0.0,0.0,0.0,0.0,0.0,24,0.0,3,102,900,0.5,0.3,2
951,12,0,0,0,0,6.0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,-4.552678,-50.097454,40,銘傳大學,財務金融學系財務金融組（臺北）,046072,0.0,0.0,0.0,0.0,0.0,24,0.0,3,267,900,0.15,0.45,6
994,12,0,0,0,0,3.0,3.0,3.0,3.0,29.999999999999996,-22.749733,32.376865,40,銘傳大學,企業管理學系企業管理組（臺北）,046022,0.0,0.0,0.0,0.0,0.0,24,0.0,2,141,900,0.4,0.2,2
1034,0,0,0,12,0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-29.875824,45.476482,40,銘傳大學,醫療資訊與管理學系醫療資訊組（桃園）,046582,16.0,0.0,0.0,12.0,0.0,13,8.0,2,84,900,0.5,0.3,2
1040,25,25,0,25,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-19.38962,-3.4056833,40,銘傳大學,商品設計學系（桃園）,046322,3.0,3.0,0.0,3.0,0.0,7,3.0,2,216,900,0.3,0.3,7
1054,0,0,0,12,0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-28.402721,45.25243,40,銘傳大學,醫療資訊與管理學系健康產業管理組（桃園）,046572,0.0,16.0,0.0,12.0,0.0,14,8.0,2,117,900,0.5,0.3,2
1062,0,25,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,7.0,29.999999999999996,-29.08023,39.093967,40,銘傳大學,廣告暨策略行銷學系（臺北）,046152,6.0,4.5,0.0,6.0,0.0,7,3.0,2,90,900,0.25,0.25,2
1073,25,25,0,25,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-19.38962,-3.4056833,40,銘傳大學,商業設計學系（桃園）,046312,3.0,3.0,0.0,3.0,0.0,7,3.0,2,216,900,0.4,0.2,7
1102,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-33.46605,28.897392,40,銘傳大學,風險管理與保險學系保險金融與行銷組（臺北）,046082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,162,900,0.5,0.2,2
1128,25,12,0,0,0,4.0,5.000000000000001,3.0,29.999999999999996,29.999999999999996,23.405813,19.747726,40,銘傳大學,新媒體暨傳播管理學系（臺北）,046132,0.0,0.0,0.0,0.0,0.0,24,0.0,2,96,900,0.25,0.25,4
1134,25,25,0,0,0,3.0,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,3.174762,42.956028,40,銘傳大學,新聞學系（臺北）,046162,0.0,0.0,0.0,0.0,0.0,24,0.0,2,87,900,0.25,0.25,3
1136,12,0,0,12,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-18.958517,-6.7445946,40,銘傳大學,金融科技應用學士學位學程（青年儲蓄帳戶組．桃園）,046672,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,900,0.4,0.6,7
1160,12,0,0,0,0,3.0,29.999999999999996,3.0,3.0,29.999999999999996,-30.031403,31.057478,40,銘傳大學,風險管理與保險學系風險管理組（臺北）,046092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,102,900,0.5,0.2,2
1176,12,0,0,12,0,3.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-32.573124,27.923342,40,銘傳大學,資訊管理學系電子商務管理組（桃園）,046502,0.0,0.0,0.0,0.0,0.0,24,0.0,2,102,900,0.4,0.2,2
1185,25,0,0,25,0,5.000000000000001,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-32.15258,25.949154,40,銘傳大學,廣播電視學系（臺北）,046142,0.0,0.0,0.0,0.0,0.0,24,0.0,2,96,900,0.25,0.25,2
1205,25,25,0,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,3.7192988,29.391413,40,銘傳大學,時尚與創新管理學士學位學程（全英語授課．臺北）,046212,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,900,0.5,0.25,3
1275,12,0,0,0,0,3.0,3.0,29.999999999999996,3.0,29.999999999999996,-18.088041,33.840176,40,銘傳大學,企業管理學系品牌行銷組（臺北）,046012,0.0,0.0,0.0,0.0,0.0,24,0.0,2,123,900,0.4,0.2,2
1377,12,12,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-10.06054,-8.471961,40,銘傳大學,財金法律學系（青年儲蓄帳戶組．臺北）,046652,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,900,0.4,0.6,7
468,0,25,0,0,0,29.999999999999996,3.0,29.999999999999996,29.999999999999996,29.999999999999996,6.7005477,26.570957,40,銘傳大學,應用英語學系英語教學與文化溝通組（桃園）,046262,0.0,4.0,0.0,0.0,0.0,7,4.0,2,114,900,0.3,0.2,3
490,25,0,0,0,25,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,3.0,46.922607,-26.929514,40,銘傳大學,生物醫學工程學系智慧醫療組（桃園）,046622,16.0,8.0,8.0,0.0,16.0,17,8.0,1,51,900,0.6,0.2,1
541,12,12,0,0,0,3.0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,7.2325916,45.691116,40,銘傳大學,資訊傳播工程學系（桃園）,046512,0.0,0.0,0.0,0.0,0.0,24,0.0,2,225,900,0.4,0.3,3
766,25,0,0,25,0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-27.506847,47.759735,40,銘傳大學,生物醫學工程學系專利醫材組（桃園）,046612,16.0,8.0,8.0,16.0,0.0,7,8.0,1,39,900,0.6,0.2,2
1139,25,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-43.715355,2.1458805,40,銘傳大學,應用中國文學系文教組（桃園）,046242,0.0,0.0,0.0,0.0,0.0,24,0.0,2,114,900,0.3,0.2,5
1357,25,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-43.38886,2.1398315,40,銘傳大學,應用日語學系（桃園）,046282,0.0,0.0,0.0,0.0,0.0,24,0.0,2,237,900,0.3,0.2,5
1409,12,12,12,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-7.828686,-9.549093,40,銘傳大學,電腦與通訊工程學系（桃園）,046562,6.0,3.0,6.0,0.0,0.0,5,3.0,2,234,900,0.4,0.3,7
554,12,0,12,0,12,3.0,29.999999999999996,3.0,29.999999999999996,3.0,38.156487,-29.90023,40,銘傳大學,資訊工程學系(桃園),046522,0.0,0.0,0.0,0.0,0.0,24,0.0,2,201,900,0.3,0.4,1
593,12,0,12,0,0,3.0,3.0,3.0,29.999999999999996,29.999999999999996,25.49412,19.610888,40,銘傳大學,資訊工程學系（APCS組．桃園）,046532,0.0,0.0,0.0,0.0,0.0,24,0.0,1,9,900,0.5,0.2,4
858,12,0,12,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-12.80563,-10.0074625,40,銘傳大學,電子工程學系計算機應用組（桃園）,046552,3.0,0.0,6.0,0.0,0.0,15,3.0,2,102,900,0.4,0.3,7
1261,12,0,12,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-12.80563,-10.0074625,40,銘傳大學,電子工程學系半導體光電組（桃園）,046542,3.0,0.0,3.0,0.0,0.0,15,3.0,2,87,900,0.4,0.3,7
1507,0,0,12,0,0,7.999999999999999,3.0,7.999999999999999,29.999999999999996,29.999999999999996,22.91019,21.942686,68,明道大學,景觀與環境設計學系,133072,0.0,0.0,0.0,0.0,0.0,24,0.0,3,45,500,0.7,0.2,4
1686,0,0,12,0,0,7.999999999999999,3.0,7.999999999999999,29.999999999999996,29.999999999999996,22.910189,21.942686,68,明道大學,休閒保健學系,133032,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,500,0.7,0.2,4
2145,12,0,0,0,0,7.999999999999999,29.999999999999996,29.999999999999996,5.000000000000001,29.999999999999996,-33.87997,35.78767,68,明道大學,數位設計學系,133062,6.0,0.0,0.0,6.0,0.0,13,3.0,2,75,500,0.8,0.1,2
1689,12,0,0,0,0,3.0,7.999999999999999,7.999999999999999,29.999999999999996,29.999999999999996,24.26364,19.76735,68,明道大學,精緻農業學系,133042,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,500,0.7,0.2,4
1501,0,0,12,0,0,7.999999999999999,3.0,7.999999999999999,29.999999999999996,29.999999999999996,22.910189,21.942686,68,明道大學,餐旅管理學系,133022,0.0,0.0,0.0,0.0,0.0,24,0.0,3,84,500,0.7,0.2,4
1753,0,0,12,0,0,7.999999999999999,7.999999999999999,29.999999999999996,29.999999999999996,29.999999999999996,8.801939,40.870777,68,明道大學,企業管理學系,133012,3.0,6.0,3.0,0.0,0.0,5,3.0,1,90,500,0.6,0.2,3
1824,0,0,12,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-15.938431,-24.875488,68,明道大學,餐旅管理學系(青年儲蓄帳戶組),133102,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,500,0.4,0.6,7
1421,0,12,0,0,0,7.999999999999999,3.0,29.999999999999996,7.999999999999999,29.999999999999996,-19.529568,35.675907,68,明道大學,應用外語學系,133092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,99,500,0.7,0.2,2
1577,12,0,0,0,0,5.000000000000001,29.999999999999996,29.999999999999996,7.999999999999999,29.999999999999996,-36.1785,32.370148,68,明道大學,中華文化與傳播學系,133082,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,500,0.7,0.2,2
1926,0,0,12,0,0,7.999999999999999,29.999999999999996,7.999999999999999,29.999999999999996,3.0,39.76513,-29.783854,68,明道大學,材料與能源工程學系,133052,0.0,0.0,0.0,0.0,0.0,24,0.0,3,45,500,0.7,0.2,1
1574,12,0,0,0,0,10.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-31.768526,-20.26065,46,南華大學,視覺藝術與設計學系繪畫文創組,059232,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,600,0.6,0.4,5
1707,12,0,0,0,0,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-39.739834,-18.438696,46,南華大學,民族音樂學系,059252,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,600,0.5,0.3,5
2023,0,0,0,12,0,29.999999999999996,29.999999999999996,29.999999999999996,10.0,29.999999999999996,-27.313065,38.79615,46,南華大學,視覺藝術與設計學系數位設計組,059242,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,600,0.6,0.4,2
1463,12,0,0,0,0,10.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-31.768526,-20.26065,46,南華大學,產品與室內設計學系,059282,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,600,0.4,0.3,5
1578,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-49.386063,-4.676146,46,南華大學,生死學系社會工作組,059072,0.0,0.0,0.0,0.0,0.0,24,0.0,2,111,600,0.4,0.4,5
1669,12,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-12.918611,-7.731816,46,南華大學,產品與室內設計學系(青年儲蓄帳戶組),059292,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,600,0.4,0.6,7
1952,0,0,0,12,0,29.999999999999996,29.999999999999996,29.999999999999996,7.999999999999999,29.999999999999996,-27.489952,39.118763,46,南華大學,國際事務與企業學系外交與國際事務組,059212,0.0,0.0,0.0,0.0,0.0,24,0.0,1,48,600,0.7,0.3,2
2045,0,0,0,12,0,10.0,29.999999999999996,29.999999999999996,7.0,29.999999999999996,-33.854298,34.35522,46,南華大學,傳播學系影劇表演藝術組,059192,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,600,0.5,0.5,2
1592,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-49.804195,-1.6060654,46,南華大學,生死學系諮商組,059092,0.0,0.0,0.0,0.0,0.0,24,0.0,2,93,600,0.4,0.4,5
1684,12,0,0,0,0,10.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-32.946465,37.64329,46,南華大學,建築與景觀學系社會組,059262,0.0,0.0,0.0,0.0,0.0,24,0.0,2,60,600,0.5,0.3,2
1865,12,0,0,0,0,10.0,29.999999999999996,29.999999999999996,29.999999999999996,5.000000000000001,44.85789,-29.294586,46,南華大學,建築與景觀學系自然組,059272,0.0,0.0,0.0,0.0,0.0,24,0.0,1,50,600,0.5,0.3,1
1954,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-50.241035,-4.748791,46,南華大學,生死學系殯葬服務組,059082,0.0,0.0,0.0,0.0,0.0,24,0.0,1,126,600,0.4,0.4,5
1435,12,0,0,0,0,10.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-31.768526,-20.26065,46,南華大學,自然生物科技學系產品研發組,059362,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,600,0.5,0.3,5
1525,12,0,0,0,0,6.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-36.197056,-18.666008,46,南華大學,自然生物科技學系療癒組,059352,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,600,0.5,0.3,5
1898,0,0,0,0,12,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,3.0,47.28281,-28.358973,46,南華大學,自然生物科技學系,059342,0.0,0.0,0.0,0.0,0.0,24,0.0,2,54,600,0.5,0.3,1
1479,0,12,0,0,0,29.999999999999996,10.0,29.999999999999996,29.999999999999996,29.999999999999996,11.137263,26.819294,46,南華大學,外國語文學系,059122,4.5,6.0,0.0,0.0,0.0,9,3.0,2,108,600,0.5,0.3,3
1537,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-51.165073,-3.3698795,46,南華大學,應用社會學系社會工作組,059142,0.0,0.0,0.0,0.0,0.0,24,0.0,3,84,600,0.5,0.3,5
2027,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-50.95402,-2.6154978,46,南華大學,應用社會學系社會學組,059132,0.0,0.0,0.0,0.0,0.0,24,0.0,1,57,600,0.5,0.3,5
2055,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-50.517273,-2.0486636,46,南華大學,國際事務與企業學系,059202,0.0,0.0,0.0,0.0,0.0,24,0.0,1,60,600,0.7,0.3,5
1509,12,0,0,0,0,7.999999999999999,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-33.040688,-20.098677,46,南華大學,資訊管理學系,059372,0.0,0.0,0.0,0.0,0.0,13,3.0,3,48,600,0.5,0.5,5
1558,0,0,0,12,0,6.0,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-31.410206,28.691967,46,南華大學,文化創意事業管理學系,059042,0.0,0.0,0.0,0.0,0.0,24,0.0,3,99,600,0.4,0.3,2
1748,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-49.88513,-3.0048928,46,南華大學,旅遊管理學系,059052,0.0,0.0,0.0,0.0,0.0,24,0.0,1,108,600,0.7,0.3,5
1902,0,12,0,0,0,29.999999999999996,5.500000000000001,29.999999999999996,29.999999999999996,29.999999999999996,10.329202,27.808048,46,南華大學,管理學院國際企業學士學位學程,059062,0.0,0.0,0.0,0.0,0.0,24,0.0,2,50,600,0.5,0.4,3
1988,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-47.98927,-4.5840697,46,南華大學,財務金融學系,059012,0.0,0.0,0.0,0.0,0.0,24,0.0,1,90,600,0.6,0.3,5
2087,0,0,0,12,0,29.999999999999996,29.999999999999996,29.999999999999996,3.0,29.999999999999996,-29.780197,44.600044,46,南華大學,企業管理學系行銷與創業組,059032,0.0,0.0,0.0,0.0,0.0,24,0.0,1,51,600,0.3,0.3,2
2139,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-49.08522,-2.4439363,46,南華大學,企業管理學系經營管理組,059022,0.0,0.0,0.0,0.0,0.0,24,0.0,2,48,600,0.3,0.3,5
1563,12,0,0,0,0,10.0,29.999999999999996,12.000000000000002,29.999999999999996,29.999999999999996,-31.439432,-22.182981,46,南華大學,傳播學系自然組,059162,0.0,0.0,0.0,0.0,0.0,24,0.0,3,50,600,0.5,0.5,5
1792,12,0,0,0,0,5.000000000000001,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-39.917397,-17.755777,46,南華大學,幼兒教育學系,059102,0.0,0.0,0.0,0.0,0.0,13,3.0,1,108,600,0.7,0.3,5
1806,12,0,0,0,0,7.0,29.999999999999996,29.999999999999996,10.0,29.999999999999996,-36.692184,33.617455,46,南華大學,傳播學系社會組,059152,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,600,0.5,0.5,2
1854,0,0,0,12,0,10.0,29.999999999999996,29.999999999999996,7.0,29.999999999999996,-33.854298,34.35522,46,南華大學,傳播學系數位影音設計組,059182,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,600,0.5,0.5,2
2001,0,0,0,12,0,10.0,29.999999999999996,29.999999999999996,7.0,29.999999999999996,-33.85425,34.355225,46,南華大學,傳播學系廣告公關新聞組,059172,0.0,0.0,0.0,0.0,0.0,24,0.0,1,49,600,0.5,0.5,2
2133,12,0,0,0,0,7.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-34.1266,-19.632174,46,南華大學,國際事務與企業學系企業與公共關係組,059222,0.0,0.0,0.0,0.0,0.0,24,0.0,2,49,600,0.7,0.3,5
1476,0,0,12,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-16.051771,-24.553272,46,南華大學,資訊工程學系自然組,059312,0.0,0.0,0.0,0.0,0.0,15,3.0,2,90,600,0.5,0.5,7
1514,12,0,0,0,0,3.0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-47.0414,-2.7712533,46,南華大學,文學系,059112,0.0,0.0,0.0,0.0,0.0,24,0.0,3,105,600,0.5,0.3,5
1733,12,0,0,0,0,7.999999999999999,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-32.945824,-19.658772,46,南華大學,資訊工程學系互動設計組,059332,0.0,0.0,0.0,0.0,0.0,24,0.0,3,48,600,0.5,0.5,5
1977,12,0,0,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-13.319121,-7.9598536,46,南華大學,資訊工程學系社會組,059302,0.0,0.0,0.0,0.0,0.0,13,3.0,1,90,600,0.5,0.5,7
2033,0,0,12,0,0,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,29.999999999999996,-15.699501,-24.616455,46,南華大學,資訊工程學系人工智慧組,059322,0.0,0.0,0.0,0.0,0.0,5,5.0,1,50,600,0.5,0.5,7
